lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-1453,chilli,24.586440734377064,55.65005370449708,9.945915711917028,696.4615763614926,4.352855323631783,64.91366071881015,32.94813193749906,C,2,72.2,high
L-1454,chilli,29.00102479777219,59.92436255051454,9.50061324804723,658.8537574832665,5.027423571775092,60.57800809037379,40.39095065126773,C,2,83.1,critical
L-1455,chilli,22.6220845774076,51.95011249853249,9.21123972414554,545.3215577143454,8.354142140237936,84.82569114936322,50.08060447228357,A,0,3.9,healthy
L-1456,chilli,19.4463796102414,64.10170121883374,9.169928884394995,429.62688111515956,7.701381435775059,89.66896784815118,17.429464864484306,A,0,2.5,healthy
L-1457,chilli,31.547689461252514,64.46541127749771,8.235061025848918,524.3507297777496,7.982586355847255,85.6484783487217,15.576586853342683,A,0,17.6,healthy
L-1458,chilli,28.62493690001169,59.93672146273631,9.332450213464941,506.59862179268674,7.555715908392683,88.20899371644792,2.743588975458965,A,0,8.8,healthy
L-1459,chilli,23.893420877916288,53.569607374161905,11.205466177017701,894.134207798711,3.729131215645239,41.87894587021485,103.82911217976225,C,2,99.7,critical
L-1460,chilli,28.003202702087997,61.20158056353528,9.554789661682511,892.2551679750513,7.270106674515646,76.00069098923389,99.53274659237475,A,0,86.1,critical
L-1461,chilli,20.96534258696221,49.002237921096956,9.070924819964635,553.2411827677814,6.203639052282455,73.19593690425951,28.858519612409168,B,1,8.9,healthy
L-1462,chilli,19.94582577780591,62.753025390768826,9.355908700135462,497.54720275961625,6.308724370316714,68.18218967409554,30.10862617293926,B,1,24.9,healthy
L-1463,chilli,24.652125071190035,71.34820949195034,9.72747585603011,821.4651273310272,5.9564092998624005,67.80372961676993,82.70516490370181,A,0,83.2,critical
L-1464,chilli,22.884909755919498,45.76925511604998,8.633405175702839,473.5725105849847,8.461862639330223,86.27504609835681,10.44134201219193,A,0,2.1,healthy
L-1465,chilli,24.342151872472208,80.4031238672303,11.343019362382474,564.7491793509517,7.815590311769786,82.42929528460965,14.228990373805487,B,1,69.1,high
L-1466,chilli,21.379655202171175,61.29110311715101,9.313448476427181,668.6247936266225,5.582856444777331,74.21486356234458,86.13630295337039,B,1,57.8,moderate
L-1467,chilli,29.26708630738491,67.22029466082847,9.70483124333041,717.8202860285111,7.551809246963217,81.48262780366703,23.493816963941175,A,0,75.5,high
L-1468,chilli,33.55480089274671,54.75615351734515,9.16969989690764,673.6449564750469,8.201197286550688,81.97858604358561,12.521732692315313,A,0,32.5,moderate
L-1469,chilli,24.0914444272628,71.24470936632393,10.137489235352481,692.2382594999123,5.879259064498313,64.1332195763309,42.0956253961399,B,1,81.2,critical
L-1470,chilli,23.730825639239015,61.709678727446196,8.949994527069462,475.3706497376944,7.6614394486339075,85.2767385889214,17.516215780857173,A,0,5.0,healthy
L-1471,chilli,26.033153398602952,55.53331515122509,11.487670956456139,863.2980023657631,5.0994486672970725,53.3496832927776,76.43284151247315,C,2,97.8,critical
L-1472,chilli,26.249461286419866,56.05637446730499,8.659602253836693,658.501061197285,8.106766375550794,84.77102599075307,32.747382430719256,A,0,16.6,healthy
L-1473,chilli,19.014102387704828,55.72023218528578,8.70729313201516,400.0,8.754079218408553,86.18225405702451,18.10835561873012,A,0,1.4,healthy
L-1474,chilli,26.836793811370576,67.09601602944008,8.956028210525513,666.2177612536154,6.011113199694761,77.9891665153162,18.944446132248444,B,1,38.1,moderate
L-1475,chilli,17.90672164422167,56.726162872905164,9.324456750471807,468.31644048704214,6.385666246819142,73.83679151660799,40.663670442530986,B,1,7.9,healthy
L-1476,chilli,23.50954311388015,62.09147392445852,9.752341310583008,592.9148130251587,7.454970191176316,77.1326861353971,25.806514361728585,B,1,13.4,healthy
L-1477,chilli,28.70526779697711,53.65033412399564,8.485391582993854,736.7912444436075,6.518288134949407,81.03882489095291,23.209034118358787,A,0,41.5,moderate
L-1478,chilli,35.06773227641463,55.9736007268541,10.278526532810314,899.3957965141157,4.955493528869049,54.83538167124588,51.4261679367426,C,2,97.6,critical
L-1479,chilli,27.24837827782086,53.51049834560853,9.879267868382986,743.1800156485766,5.836296677945939,65.33287794840408,83.46789234617331,B,1,70.4,high
L-1480,chilli,20.305301980931784,64.41243214589532,10.435916087176723,610.5718995310029,6.8884151939987985,71.52886107216013,46.52547875065418,B,1,46.4,moderate
L-1481,chilli,23.788555301394727,66.14222915112745,9.597952081005717,625.052983378423,9.170040642782778,86.94325251617462,16.370965745692917,A,0,13.2,healthy
L-1482,chilli,26.172626749566813,68.47504845223354,9.569949103943934,520.2967809550684,7.874852926764713,82.532163715326,11.837689088760241,A,0,15.3,healthy
L-1483,chilli,24.713576164160877,56.84411210620678,9.044530006268454,637.5699155065711,7.27899969698058,65.10093046604038,49.357893361544065,B,1,16.3,healthy
L-1484,chilli,21.485371622276116,65.36070273251349,8.74372639528591,574.9506439674493,7.522753599055394,75.71381026424352,46.46056418967353,A,0,16.4,healthy
L-1485,chilli,25.973127009597206,52.946261271836725,10.251943003564008,641.2443199003436,5.972749223837576,76.10762710281978,21.90260077433178,B,1,41.3,moderate
L-1486,chilli,26.51502088945843,42.315791910292596,7.331287164805344,499.7302193746341,8.327509127101864,90.208791077462,26.19979256194642,A,0,1.7,healthy
L-1487,chilli,25.164222959418165,53.36846887272782,10.291539134561173,616.4951658119455,5.360867072427984,69.10341240130595,17.1786587634925,C,2,45.0,moderate
L-1488,chilli,25.379038078164115,59.10671857083712,10.435694845710614,526.9074650611532,7.97207827798736,82.040853413259,12.095408333538112,B,1,32.7,moderate
L-1489,chilli,22.200939681451718,51.84898549266564,10.196175089965154,540.3232569248377,5.826128352287258,68.72759404875502,18.39597309401431,C,2,58.5,moderate
L-1490,chilli,25.6328521448145,56.26156835892097,9.858855817102725,515.8503936924416,7.514434101598402,84.2500613785953,1.8903272100649025,B,1,19.0,healthy
L-1491,chilli,24.008923910544567,65.63539091736448,8.828145672404851,731.417545629215,7.474107172638134,80.5612965012797,67.02186644301327,A,0,42.2,moderate
L-1492,chilli,23.989839216003308,48.85295392134891,9.713030208776054,528.2081792367243,7.994036484110268,81.65699249882216,8.822495517296064,B,1,25.4,healthy
L-1493,chilli,28.076429768835332,55.4316878014957,9.85682116931565,744.0417296582419,6.980229195297444,72.40852962834589,29.327189341648104,B,1,47.8,moderate
L-1494,chilli,28.382432688334035,74.12918518150389,9.200410542821787,631.1691881559758,7.57642977726799,82.9983529924741,3.3705467450157025,B,1,22.5,healthy
L-1495,chilli,19.8420275515769,45.31693940307142,7.196786421171533,489.27408110794596,7.723992567716448,86.17316457728728,45.37045619108187,A,0,1.0,healthy
L-1496,chilli,29.893436696776615,62.27123805977274,10.140117116531428,861.7829209782149,5.8124143257954115,64.92587783431769,55.28114960374455,B,1,89.3,critical
L-1497,chilli,26.95372920843146,55.74885379832936,11.363420867294645,691.6790048103733,5.756837619486592,57.659514394283654,31.365734826881674,C,2,91.6,critical
L-1498,chilli,21.385657412954387,51.94086883097477,10.078210788625153,572.7525457758911,6.764849088004247,77.88715696553953,28.01847646983868,B,1,25.4,healthy
L-1499,chilli,26.167350446661043,60.721523707996624,9.223824568154544,634.5143658495375,7.9865681868863385,89.80066728901697,17.12095702191238,A,0,5.1,healthy
L-1500,chilli,22.814696086930976,52.06916563428151,9.790750072578073,644.717198638255,7.002807581806172,68.3588551908454,65.90740873475988,B,1,69.7,high
L-1501,chilli,25.206374289883122,66.15871280564917,8.374579503497324,453.0368040558676,8.125857764372835,82.93589457179984,7.0382660840748725,B,1,7.8,healthy
L-1502,chilli,25.46957248305844,72.90188876505218,10.834499750728105,603.3920180737874,4.974965380573451,61.36687215846567,20.759848844878828,C,2,87.1,critical
L-1503,chilli,24.127791669735917,66.57586925054112,9.273896307993109,513.8834877170674,7.956103191990905,88.59837699061703,15.452124862752807,A,0,9.4,healthy
L-1504,chilli,26.45063419349086,58.4665763767227,9.811953209372136,709.7803121254398,8.88610945056326,88.6991327379591,14.987865463296023,A,0,17.1,healthy
L-1505,chilli,20.81754204837107,52.18680686253614,10.64573123509641,657.0518424713964,6.125984078368061,64.62437308607993,64.73301638204126,B,1,44.4,moderate
L-1506,chilli,32.33355024281732,55.728163040610596,10.160653722399493,714.684938165165,6.472202445604896,79.85870834203565,26.70158273200267,B,1,69.6,high
L-1507,chilli,26.8956395482665,63.48211817132906,9.751112522178968,609.4651702608131,7.076491636124472,80.09901699111575,17.00707787613778,B,1,26.7,healthy
L-1508,chilli,22.58132559057397,67.17983952697656,11.30231762611884,710.4294545080979,6.536904178971131,71.18805586711191,37.679706729406504,B,1,75.7,high
L-1509,chilli,26.16146268449367,73.42876675372828,9.601331296356575,587.5517381243185,7.876192937912539,82.61613814365296,35.43676771036619,A,0,32.1,moderate
L-1510,chilli,27.185989398040213,70.34207675064738,9.846665213869281,634.7722679143568,5.962519631939887,62.29007977796063,54.59368449951899,B,1,85.6,critical
L-1511,chilli,27.862223857724636,67.9354603067987,10.101375311417325,782.2541997865254,8.065480839065348,77.01382020125487,40.70112365863853,A,0,74.7,high
L-1512,chilli,29.01050527917132,81.55275228836564,10.900244840393174,684.2420730772332,8.012825239088972,85.78356119376068,27.66088097971316,A,0,89.0,critical
L-1513,chilli,37.858448373679586,61.314687784419725,10.09015946545993,845.9471783051478,6.125105709226141,63.58464458477088,29.15148812070248,B,1,96.4,critical
L-1514,chilli,26.195171642320645,57.299333976950784,9.662699269132652,713.4533051389151,6.894841362555018,71.38485528095784,39.41917911094336,B,1,68.4,high
L-1515,chilli,23.662844900842696,64.37973684680834,9.958488695679462,603.8764147958259,6.25462678445278,72.26779846814613,13.45006758928651,C,2,35.6,moderate
L-1516,chilli,23.054741840879636,47.74337683577359,8.236402416151197,555.458578840831,8.422779482330057,87.66327322876951,34.89571423594723,A,0,9.3,healthy
L-1517,chilli,18.72908875166198,58.19253610923491,8.521220988998225,614.2045971374899,6.696997305305913,70.93285331958722,82.20408654121748,A,0,12.8,healthy
L-1518,chilli,29.767865812706724,46.63422308851487,9.566704268408795,564.0238028080496,5.137545758455197,58.23098664279566,31.38533406559757,C,2,75.1,high
L-1519,chilli,25.209996386318217,53.31509984054508,9.298010968773289,527.7032780271708,8.404939850736213,85.26197889517641,22.37449731875051,A,0,6.7,healthy
L-1520,chilli,30.160520108920743,56.25178827377442,9.302397122632211,659.7574511338224,7.028672237136904,79.84050797119733,22.14430564911334,A,0,46.5,moderate
L-1521,chilli,28.350558548379343,66.77584479465156,9.165858108899634,636.7644369017673,8.096023313362956,83.07568743641109,38.25595392024395,A,0,19.1,healthy
L-1522,chilli,22.73589662375079,69.69687874940911,9.434297672718316,521.6115782286732,6.077146329687982,70.37433109351893,33.49645375716637,B,1,28.5,healthy
L-1523,chilli,18.802662674020944,51.035909609039145,10.741989208626705,611.7622812736619,6.334658279101866,57.00972744412678,46.88709978099657,C,2,53.5,moderate
L-1524,chilli,29.212004263226422,78.05442559736532,9.146009351127784,708.6893086996799,7.860416416866452,71.30678363282607,17.94488854875814,B,1,56.8,moderate
L-1525,chilli,26.60156195305704,58.249665860609575,9.513025187034444,616.2008731146987,6.758781434914815,71.29730677547605,25.53036530162623,B,1,21.9,healthy
L-1526,chilli,23.06224977231824,64.47988147603752,8.227802876948562,555.9712944054036,7.548129722804317,82.77762992653685,52.43846268527994,A,0,12.7,healthy
L-1527,chilli,21.061736209094967,49.419417921878086,7.958311244177071,672.387620303115,7.214713064381687,81.3974617799725,55.332480671542406,A,0,5.4,healthy
L-1528,chilli,25.425366558260688,48.6881974297593,8.809785362611104,635.1249181515699,5.49254061315339,76.5294322140484,55.636077128642704,B,1,18.8,healthy
L-1529,chilli,30.683702991112632,64.78779245152172,9.584754297587333,842.5352425621296,5.774317828823894,73.30481842757398,48.65818527848855,A,0,70.6,high
L-1530,chilli,26.91612123945147,64.53657708874285,9.283581207990743,681.5508481735433,7.169088586757194,77.96559949002977,49.81654934431107,A,0,56.8,moderate
L-1531,chilli,24.177594694187825,65.67972155815309,9.112502349079673,615.1833808632954,7.56525816060159,81.11709904236118,34.849638530075445,A,0,31.0,moderate
L-1532,chilli,28.607587096468322,55.65701262006512,8.025676894362087,679.5112653119248,7.378473360450159,88.9830775032599,8.496949515155725,A,0,14.9,healthy
L-1533,chilli,31.993401655286558,49.457470758062065,8.340361575960006,555.7349222057258,6.234069410823732,78.72214536884414,9.33163179112493,B,1,18.9,healthy
L-1534,chilli,26.535678408812856,64.04416267873295,9.849860722493535,578.4381937219412,6.221976461541945,78.38896158995043,30.933479262412675,B,1,79.2,high
L-1535,chilli,37.17074277227885,70.08773640018016,10.135680288401199,778.8241367311894,6.933082039012526,78.54726041960629,31.959564051776173,A,0,96.4,critical
L-1536,chilli,24.48504370851813,74.51937207926908,9.291735241596955,544.611543281883,6.342400746189265,79.2797143660755,14.69197408618586,B,1,42.9,moderate
L-1537,chilli,30.37555466881224,58.3392221783196,9.13204301998294,795.3537060298271,7.427414459428888,75.0444813210514,15.51579259453203,B,1,51.9,moderate
L-1538,chilli,24.43640522050076,75.01692934097336,10.141728848663801,551.1218148087379,7.532006528439745,69.3409575983317,27.52717811733828,B,1,44.6,moderate
L-1539,chilli,29.22663962075662,46.51041349544318,8.322796978908165,798.2694390659593,5.230367972539511,53.36058105237382,113.9819291461811,B,1,68.9,high
L-1540,chilli,25.270200073439742,54.257806594357824,9.323682299650422,500.98820291601476,8.184274808213754,85.28947288049747,12.447018673955753,A,0,9.0,healthy
L-1541,chilli,26.946228970462357,79.27595774726215,10.663633871872046,637.410712473058,6.764850598004279,69.45089622552527,21.461235100902872,B,1,95.5,critical
L-1542,chilli,32.52104341526973,70.37588613196618,8.87485212651844,809.0026772834561,6.8106835102031535,75.0167446917342,54.53275085330422,A,0,75.8,high
L-1543,chilli,30.48067892319502,61.72183602840985,8.27337764703385,674.5750577045713,6.928609676340365,78.92520778056524,47.889905375372244,A,0,17.7,healthy
L-1544,chilli,30.059264082702562,59.47468277303106,8.555121186782054,688.4189046340176,7.387323736412835,80.64598685367774,36.840614426505205,A,0,34.4,moderate
L-1545,chilli,25.777363342336667,62.06545582740103,9.675973921904525,658.6842769615711,8.043350092676942,82.73711979088445,5.119567579445534,B,1,31.6,moderate
L-1546,chilli,25.828895599159324,66.54171136168812,8.528813587847889,595.2675249470358,7.441457250076139,82.81568202272351,24.436663155233138,A,0,7.7,healthy
L-1547,chilli,21.372235107533182,63.39804412194021,9.891837290875415,807.008329651604,6.363241293181313,69.74919820109427,94.18029563195206,A,0,62.6,high
L-1548,chilli,28.27299354707662,57.187499195803376,10.75247980456627,731.581610596941,6.779833911425004,71.93644076106986,15.071411881922272,B,1,82.6,critical
L-1549,chilli,28.752815635698752,44.97209587541723,8.44850026732329,564.3538500571248,7.560748479576729,90.39543040909562,14.571339671705422,A,0,5.4,healthy
L-1550,chilli,25.29258449311298,58.04772142839022,9.964846911806342,750.0980186491412,6.204202974830167,73.48729757547996,79.77385931893953,A,0,71.7,high
L-1551,chilli,30.325469266707028,52.43340064742807,7.511693963414026,622.3728427754725,7.8531445925435905,85.69833571988814,27.482892042398227,A,0,6.4,healthy
L-1552,chilli,29.110532472976864,55.25811262326799,9.056119774426888,556.7385296563237,8.66630811389238,88.58629277354302,5.569805987771386,A,0,1.7,healthy
L-1553,chilli,26.59867655432193,72.86194916384883,9.395947470997521,462.4528320846131,9.050512213593251,88.58377854207629,11.048291820724138,A,0,22.6,healthy
L-1554,chilli,22.68367527444584,77.68737267041196,8.699668760867475,542.0942981280026,9.86479700429072,84.27577401125905,18.332011173943016,A,0,4.6,healthy
L-1555,chilli,23.78941450823243,77.0759741266866,10.708711433343687,647.1033395451739,8.658972737057129,84.5751421386427,35.5532982340227,A,0,80.0,critical
L-1556,chilli,23.630246741845344,65.0778656650769,9.252771610231111,562.3826823626188,7.555042496143935,75.99789304307892,25.176272499034198,B,1,17.1,healthy
